,ScripCode,TradingSymbol,BuySell,RIC,Series,venue,trade_volume,execution_price,position,trader_id,trade_time,arrival_time,signal_time,Exch Time,TOMReceiptTime,BasketId,currency,broker_id,order_id,arrival_price,trade_price,signal_price,Date-Time,Type,Price,Bid Price,Bid Size,Ask Price,Ask Size,High,Low,Market VWAP,market_high,market_low,market_vwap,market_mid,market_spread,best_ask,best_bid,trades_vwap,trades_twap,slippage,best_price,worst_price,sippage_to_market_vwap,market_impact
1221,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,36.0,126.96,1.0,ABC1322,2025-09-04 09:46:00,2025-09-04 09:46:00.100,2025-09-04 09:46:00,09/04/25 09:46,09/04/25 09:45,2025040900466.0,INR,1.0,2025040901578.0,,126.96,126.75,,,,,,,,,,,,,,,,,,126.93040241383765,126.94166123778491,14.212703214276402,126.83,127.0,,
1222,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,36.0,126.96,1.0,ABC1323,2025-09-04 09:46:00,2025-09-04 09:46:00.100,2025-09-04 09:46:00,09/04/25 09:46,09/04/25 09:45,2025040900466.0,INR,1.0,2025040901579.0,,126.96,126.75,,,,,,,,,,,,,,,,,,126.93043675863852,126.94172077922067,14.215405165715005,126.83,127.0,,
1223,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,31.0,126.96,1.0,ABC1324,2025-09-04 09:46:00,2025-09-04 09:46:00.100,2025-09-04 09:46:00,09/04/25 09:46,09/04/25 09:45,2025040900466.0,INR,1.0,2025040901580.0,,126.96,126.75,,,,,,,,,,,,,,,,,,126.93046626952186,126.94177993527497,14.21772682522566,126.83,127.0,,
843,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,361.0,126.86,1.0,ABC944,2025-09-04 09:47:00,2025-09-04 09:47:00.100,2025-09-04 09:47:00,09/04/25 09:47,09/04/25 09:46,2025040900466.0,INR,1.0,2025040901200.0,,126.86,126.75,,,,,,,,,,,,,,,,,,126.86,126.86,8.6709758789216,126.86,126.86,,
844,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,10.0,126.86,1.0,ABC945,2025-09-04 09:47:00,2025-09-04 09:47:00.100,2025-09-04 09:47:00,09/04/25 09:47,09/04/25 09:46,2025040900466.0,INR,1.0,2025040901201.0,,126.86,126.75,,,,,,,,,,,,,,,,,,126.86,126.86,8.6709758789216,126.86,126.86,,
845,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,142.0,126.86,1.0,ABC946,2025-09-04 09:47:00,2025-09-04 09:47:00.100,2025-09-04 09:47:00,09/04/25 09:47,09/04/25 09:46,2025040900466.0,INR,1.0,2025040901202.0,,126.86,126.75,,,,,,,,,,,,,,,,,,126.85999999999999,126.86,8.670975878920482,126.86,126.86,,
846,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,136.0,126.86,1.0,ABC947,2025-09-04 09:47:00,2025-09-04 09:47:00.100,2025-09-04 09:47:00,09/04/25 09:47,09/04/25 09:47,2025040900466.0,INR,1.0,2025040901203.0,,126.86,126.75,,,,,,,,,,,,,,,,,,126.85999999999997,126.86,8.670975878919363,126.86,126.86,,
847,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,1.0,126.86,1.0,ABC948,2025-09-04 09:47:00,2025-09-04 09:47:00.100,2025-09-04 09:47:00,09/04/25 09:47,09/04/25 09:47,2025040900466.0,INR,1.0,2025040901204.0,,126.86,126.75,,,,,,,,,,,,,,,,,,126.85999999999997,126.85999999999999,8.670975878919363,126.86,126.86,,
848,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,2.0,126.86,1.0,ABC949,2025-09-04 09:47:00,2025-09-04 09:47:00.100,2025-09-04 09:47:00,09/04/25 09:47,09/04/25 09:47,2025040900466.0,INR,1.0,2025040901205.0,,126.86,126.75,,,,,,,,,,,,,,,,,,126.85999999999999,126.86,8.670975878920482,126.86,126.86,,
849,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,564.0,126.9,1.0,ABC950,2025-09-04 09:47:00,2025-09-04 09:47:00.100,2025-09-04 09:47:00,09/04/25 09:47,09/04/25 09:47,2025040900466.0,INR,1.0,2025040901206.0,,126.9,126.75,,,,,,,,,,,,,,,,,,126.87855263157896,126.86571428571428,10.131943414600375,126.86,126.9,,
867,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,335.0,126.9,1.0,ABC968,2025-09-04 09:47:00,2025-09-04 09:47:00.100,2025-09-04 09:47:00,09/04/25 09:47,09/04/25 09:47,2025040900466.0,INR,1.0,2025040901224.0,,126.9,126.75,,,,,,,,,,,,,,,,,,126.88318504190845,126.86999999999999,10.496666036910849,126.86,126.9,,
868,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,51.0,126.9,1.0,ABC969,2025-09-04 09:47:00,2025-09-04 09:47:00.100,2025-09-04 09:47:00,09/04/25 09:47,09/04/25 09:47,2025040900466.0,INR,1.0,2025040901225.0,,126.9,126.75,,,,,,,,,,,,,,,,,,126.88372034956305,126.87333333333332,10.538810589305793,126.86,126.9,,
869,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,173.0,126.9,1.0,ABC970,2025-09-04 09:47:00,2025-09-04 09:47:00.100,2025-09-04 09:47:00,09/04/25 09:47,09/04/25 09:47,2025040900466.0,INR,1.0,2025040901226.0,,126.9,126.75,,,,,,,,,,,,,,,,,,126.88530704225353,126.876,10.663728165820777,126.86,126.9,,
870,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,100.0,126.9,1.0,ABC971,2025-09-04 09:47:00,2025-09-04 09:47:00.100,2025-09-04 09:47:00,09/04/25 09:47,09/04/25 09:47,2025040900466.0,INR,1.0,2025040901227.0,,126.9,126.75,,,,,,,,,,,,,,,,,,126.88609066666668,126.87818181818183,10.725420410672832,126.86,126.9,,
871,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,177.0,126.9,1.0,ABC972,2025-09-04 09:47:00,2025-09-04 09:47:00.100,2025-09-04 09:47:00,09/04/25 09:47,09/04/25 09:47,2025040900466.0,INR,1.0,2025040901228.0,,126.9,126.75,,,,,,,,,,,,,,,,,,126.88729044834308,126.88000000000001,10.81987390998567,126.86,126.9,,
872,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,8.0,126.86,1.0,ABC973,2025-09-04 09:47:00,2025-09-04 09:47:00.100,2025-09-04 09:47:00,09/04/25 09:47,09/04/25 09:47,2025040900466.0,INR,1.0,2025040901229.0,,126.86,126.75,,,,,,,,,,,,,,,,,,126.88718446601942,126.87846153846155,10.81153046280715,126.86,126.9,,
873,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,8.0,126.86,1.0,ABC974,2025-09-04 09:47:00,2025-09-04 09:47:00.100,2025-09-04 09:47:00,09/04/25 09:47,09/04/25 09:47,2025040900466.0,INR,1.0,2025040901230.0,,126.86,126.75,,,,,,,,,,,,,,,,,,126.88707930367504,126.87714285714286,10.803251554633809,126.86,126.9,,
874,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,8.0,126.86,1.0,ABC975,2025-09-04 09:47:00,2025-09-04 09:47:00.100,2025-09-04 09:47:00,09/04/25 09:47,09/04/25 09:47,2025040900466.0,INR,1.0,2025040901231.0,,126.86,126.75,,,,,,,,,,,,,,,,,,126.88697495183044,126.87599999999999,10.795036439511467,126.86,126.9,,
875,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,8.0,126.86,1.0,ABC976,2025-09-04 09:47:00,2025-09-04 09:47:00.100,2025-09-04 09:47:00,09/04/25 09:47,09/04/25 09:47,2025040900466.0,INR,1.0,2025040901232.0,,126.86,126.75,,,,,,,,,,,,,,,,,,126.88687140115162,126.87499999999999,10.786884382932385,126.86,126.9,,
876,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,8.0,126.86,1.0,ABC977,2025-09-04 09:47:00,2025-09-04 09:47:00.100,2025-09-04 09:47:00,09/04/25 09:47,09/04/25 09:47,2025040900466.0,INR,1.0,2025040901233.0,,126.86,126.75,,,,,,,,,,,,,,,,,,126.88676864244742,126.87411764705881,10.778794661626229,126.86,126.9,,
877,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,8.0,126.86,1.0,ABC978,2025-09-04 09:47:00,2025-09-04 09:47:00.100,2025-09-04 09:47:00,09/04/25 09:47,09/04/25 09:47,2025040900466.0,INR,1.0,2025040901234.0,,126.86,126.75,,,,,,,,,,,,,,,,,,126.88666666666667,126.87333333333332,10.770766563337643,126.86,126.9,,
878,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,8.0,126.86,1.0,ABC979,2025-09-04 09:47:00,2025-09-04 09:47:00.100,2025-09-04 09:47:00,09/04/25 09:47,09/04/25 09:47,2025040900466.0,INR,1.0,2025040901235.0,,126.86,126.75,,,,,,,,,,,,,,,,,,126.88656546489564,126.87263157894736,10.762799386623911,126.86,126.9,,
879,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,8.0,126.86,1.0,ABC980,2025-09-04 09:47:00,2025-09-04 09:47:00.100,2025-09-04 09:47:00,09/04/25 09:47,09/04/25 09:47,2025040900466.0,INR,1.0,2025040901236.0,,126.86,126.75,,,,,,,,,,,,,,,,,,126.88646502835539,126.872,10.75489244064705,126.86,126.9,,
880,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,8.0,126.86,1.0,ABC981,2025-09-04 09:47:00,2025-09-04 09:47:00.100,2025-09-04 09:47:00,09/04/25 09:47,09/04/25 09:47,2025040900466.0,INR,1.0,2025040901237.0,,126.86,126.75,,,,,,,,,,,,,,,,,,126.88636534839925,126.87142857142858,10.747045044975946,126.86,126.9,,
881,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,3.0,126.86,1.0,ABC982,2025-09-04 09:47:00,2025-09-04 09:47:00.100,2025-09-04 09:47:00,09/04/25 09:47,09/04/25 09:47,2025040900466.0,INR,1.0,2025040901238.0,,126.86,126.75,,,,,,,,,,,,,,,,,,126.88632816173015,126.87090909090911,10.744117487298032,126.86,126.9,,
882,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,921.0,126.9,1.0,ABC983,2025-09-04 09:47:00,2025-09-04 09:47:00.100,2025-09-04 09:47:00,09/04/25 09:47,09/04/25 09:47,2025040900466.0,INR,1.0,2025040901239.0,,126.9,126.75,,,,,,,,,,,,,,,,,,126.89045931758533,126.8721739130435,11.069336366241624,126.86,126.9,,
883,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,328.0,126.86,1.0,ABC984,2025-09-04 09:47:00,2025-09-04 09:47:00.100,2025-09-04 09:47:00,09/04/25 09:47,09/04/25 09:47,2025040900466.0,INR,1.0,2025040901240.0,,126.86,126.75,,,,,,,,,,,,,,,,,,126.88750000000002,126.87166666666668,10.836370800907657,126.86,126.9,,
901,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,254.0,126.9,1.0,ABC1002,2025-09-04 09:47:00,2025-09-04 09:47:00.100,2025-09-04 09:47:00,09/04/25 09:47,09/04/25 09:47,2025040900466.0,INR,1.0,2025040901258.0,,126.9,126.75,,,,,,,,,,,,,,,,,,126.8883746556474,126.87280000000003,10.905227214307136,126.86,126.9,,
902,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,85.0,126.86,1.0,ABC1003,2025-09-04 09:47:00,2025-09-04 09:47:00.100,2025-09-04 09:47:00,09/04/25 09:47,09/04/25 09:47,2025040900466.0,INR,1.0,2025040901259.0,,126.86,126.75,,,,,,,,,,,,,,,,,,126.88772543741588,126.87230769230771,10.854118232563833,126.86,126.9,,
903,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,282.0,126.86,1.0,ABC1004,2025-09-04 09:47:00,2025-09-04 09:47:00.100,2025-09-04 09:47:00,09/04/25 09:47,09/04/25 09:47,2025040900466.0,INR,1.0,2025040901260.0,,126.86,126.75,,,,,,,,,,,,,,,,,,126.88576932699526,126.87185185185189,10.700122457812443,126.86,126.9,,
904,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,78.0,126.86,1.0,ABC1005,2025-09-04 09:47:00,2025-09-04 09:47:00.100,2025-09-04 09:47:00,09/04/25 09:47,09/04/25 09:47,2025040900466.0,INR,1.0,2025040901261.0,,126.86,126.75,,,,,,,,,,,,,,,,,,126.88527607361965,126.87142857142861,10.66129008862794,126.86,126.9,,
905,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,31.0,126.9,1.0,ABC1006,2025-09-04 09:47:00,2025-09-04 09:47:00.100,2025-09-04 09:47:00,09/04/25 09:47,09/04/25 09:47,2025040900466.0,INR,1.0,2025040901262.0,,126.9,126.75,,,,,,,,,,,,,,,,,,126.88538723818803,126.87241379310349,10.670041770364238,126.86,126.9,,
906,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,352.0,126.9,1.0,ABC1007,2025-09-04 09:47:00,2025-09-04 09:47:00.100,2025-09-04 09:47:00,09/04/25 09:47,09/04/25 09:47,2025040900466.0,INR,1.0,2025040901263.0,,126.9,126.75,,,,,,,,,,,,,,,,,,126.88654104979813,126.87333333333338,10.760877289935637,126.86,126.9,,
907,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,51.0,126.9,1.0,ABC1008,2025-09-04 09:47:00,2025-09-04 09:47:00.100,2025-09-04 09:47:00,09/04/25 09:47,09/04/25 09:47,2025040900466.0,INR,1.0,2025040901264.0,,126.9,126.75,,,,,,,,,,,,,,,,,,126.88669328010647,126.87419354838714,10.772861721970783,126.86,126.9,,
908,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,5.0,126.9,1.0,ABC1009,2025-09-04 09:47:00,2025-09-04 09:47:00.100,2025-09-04 09:47:00,09/04/25 09:47,09/04/25 09:47,2025040900466.0,INR,1.0,2025040901265.0,,126.9,126.75,,,,,,,,,,,,,,,,,,126.88670801949493,126.87500000000004,10.774022088580665,126.86,126.9,,
909,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,65.0,126.9,1.0,ABC1010,2025-09-04 09:47:00,2025-09-04 09:47:00.100,2025-09-04 09:47:00,09/04/25 09:47,09/04/25 09:47,2025040900466.0,INR,1.0,2025040901266.0,,126.9,126.75,,,,,,,,,,,,,,,,,,126.88689670233677,126.87575757575762,10.788876227142302,126.86,126.9,,
910,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,25.0,126.85,1.0,ABC1011,2025-09-04 09:47:00,2025-09-04 09:47:00.100,2025-09-04 09:47:00,09/04/25 09:47,09/04/25 09:47,2025040900466.0,INR,1.0,2025040901267.0,,126.85,126.75,,,,,,,,,,,,,,,,,,126.88669635099915,126.87500000000006,10.773103479738333,126.85,126.9,,
911,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,25.0,126.85,1.0,ABC1012,2025-09-04 09:47:00,2025-09-04 09:47:00.100,2025-09-04 09:47:00,09/04/25 09:47,09/04/25 09:47,2025040900466.0,INR,1.0,2025040901268.0,,126.85,126.75,,,,,,,,,,,,,,,,,,126.88649816375029,126.87428571428578,10.757501052171442,126.85,126.9,,
912,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,25.0,126.85,1.0,ABC1013,2025-09-04 09:47:00,2025-09-04 09:47:00.100,2025-09-04 09:47:00,09/04/25 09:47,09/04/25 09:47,2025040900466.0,INR,1.0,2025040901269.0,,126.85,126.75,,,,,,,,,,,,,,,,,,126.88630210571553,126.87361111111119,10.74206620049255,126.85,126.9,,
913,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,25.0,126.85,1.0,ABC1014,2025-09-04 09:47:00,2025-09-04 09:47:00.100,2025-09-04 09:47:00,09/04/25 09:47,09/04/25 09:47,2025040900466.0,INR,1.0,2025040901270.0,,126.85,126.75,,,,,,,,,,,,,,,,,,126.88610814276556,126.87297297297305,10.726796239382102,126.85,126.9,,
914,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,25.0,126.85,1.0,ABC1015,2025-09-04 09:47:00,2025-09-04 09:47:00.100,2025-09-04 09:47:00,09/04/25 09:47,09/04/25 09:47,2025040900466.0,INR,1.0,2025040901271.0,,126.85,126.75,,,,,,,,,,,,,,,,,,126.88591624149662,126.87236842105271,10.711688540588915,126.85,126.9,,
915,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,25.0,126.85,1.0,ABC1016,2025-09-04 09:47:00,2025-09-04 09:47:00.100,2025-09-04 09:47:00,09/04/25 09:47,09/04/25 09:47,2025040900466.0,INR,1.0,2025040901272.0,,126.85,126.75,,,,,,,,,,,,,,,,,,126.88572636921127,126.87179487179496,10.696740531423831,126.85,126.9,,
916,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,25.0,126.85,1.0,ABC1017,2025-09-04 09:47:00,2025-09-04 09:47:00.100,2025-09-04 09:47:00,09/04/25 09:47,09/04/25 09:47,2025040900466.0,INR,1.0,2025040901273.0,,126.85,126.75,,,,,,,,,,,,,,,,,,126.88553849389989,126.8712500000001,10.681949693298012,126.85,126.9,,
917,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,25.0,126.85,1.0,ABC1018,2025-09-04 09:47:00,2025-09-04 09:47:00.100,2025-09-04 09:47:00,09/04/25 09:47,09/04/25 09:47,2025040900466.0,INR,1.0,2025040901274.0,,126.85,126.75,,,,,,,,,,,,,,,,,,126.88535258422266,126.87073170731718,10.667313560311534,126.85,126.9,,
935,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,25.0,126.85,1.0,ABC1036,2025-09-04 09:47:00,2025-09-04 09:47:00.100,2025-09-04 09:47:00,09/04/25 09:47,09/04/25 09:47,2025040900466.0,INR,1.0,2025040901292.0,,126.85,126.75,,,,,,,,,,,,,,,,,,126.88516860949211,126.87023809523821,10.652829717877703,126.85,126.9,,
936,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,17.0,126.85,1.0,ABC1037,2025-09-04 09:47:00,2025-09-04 09:47:00.100,2025-09-04 09:47:00,09/04/25 09:47,09/04/25 09:47,2025040900466.0,INR,1.0,2025040901293.0,,126.85,126.75,,,,,,,,,,,,,,,,,,126.88504459655674,126.86976744186059,10.643066484795444,126.85,126.9,,
937,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,495.0,126.89,1.0,ABC1038,2025-09-04 09:47:00,2025-09-04 09:47:00.100,2025-09-04 09:47:00,09/04/25 09:47,09/04/25 09:47,2025040900466.0,INR,1.0,2025040901294.0,,126.89,126.75,,,,,,,,,,,,,,,,,,126.88550601956359,126.87022727272739,10.67939308550341,126.85,126.9,,
938,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,161.0,126.89,1.0,ABC1039,2025-09-04 09:47:00,2025-09-04 09:47:00.100,2025-09-04 09:47:00,09/04/25 09:47,09/04/25 09:47,2025040900466.0,INR,1.0,2025040901295.0,,126.89,126.75,,,,,,,,,,,,,,,,,,126.88563812306009,126.87066666666679,10.689793192239895,126.85,126.9,,
939,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,9.0,126.85,1.0,ABC1040,2025-09-04 09:47:00,2025-09-04 09:47:00.100,2025-09-04 09:47:00,09/04/25 09:47,09/04/25 09:47,2025040900466.0,INR,1.0,2025040901296.0,,126.85,126.75,,,,,,,,,,,,,,,,,,126.88557965730955,126.87021739130448,10.685190364083939,126.85,126.9,,
940,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,9.0,126.85,1.0,ABC1041,2025-09-04 09:47:00,2025-09-04 09:47:00.100,2025-09-04 09:47:00,09/04/25 09:47,09/04/25 09:47,2025040900466.0,INR,1.0,2025040901297.0,,126.85,126.75,,,,,,,,,,,,,,,,,,126.88552138307556,126.86978723404269,10.68060260921403,126.85,126.9,,
941,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,9.0,126.85,1.0,ABC1042,2025-09-04 09:47:00,2025-09-04 09:47:00.100,2025-09-04 09:47:00,09/04/25 09:47,09/04/25 09:47,2025040900466.0,INR,1.0,2025040901298.0,,126.85,126.75,,,,,,,,,,,,,,,,,,126.88546329941865,126.86937500000015,10.67602985371033,126.85,126.9,,
942,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,9.0,126.85,1.0,ABC1043,2025-09-04 09:47:00,2025-09-04 09:47:00.100,2025-09-04 09:47:00,09/04/25 09:47,09/04/25 09:47,2025040900466.0,INR,1.0,2025040901299.0,,126.85,126.75,,,,,,,,,,,,,,,,,,126.88540540540545,126.86897959183688,10.671472024132548,126.85,126.9,,
943,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,9.0,126.85,1.0,ABC1044,2025-09-04 09:47:00,2025-09-04 09:47:00.100,2025-09-04 09:47:00,09/04/25 09:47,09/04/25 09:47,2025040900466.0,INR,1.0,2025040901300.0,,126.85,126.75,,,,,,,,,,,,,,,,,,126.8853477001087,126.86860000000016,10.666929047519949,126.85,126.9,,
944,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,9.0,126.85,1.0,ABC1045,2025-09-04 09:47:00,2025-09-04 09:47:00.100,2025-09-04 09:47:00,09/04/25 09:47,09/04/25 09:47,2025040900466.0,INR,1.0,2025040901301.0,,126.85,126.75,,,,,,,,,,,,,,,,,,126.88529018260718,126.86823529411781,10.662400851389119,126.85,126.9,,
945,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,9.0,126.85,1.0,ABC1046,2025-09-04 09:47:00,2025-09-04 09:47:00.100,2025-09-04 09:47:00,09/04/25 09:47,09/04/25 09:47,2025040900466.0,INR,1.0,2025040901302.0,,126.85,126.75,,,,,,,,,,,,,,,,,,126.8852328519856,126.86788461538478,10.657887363721667,126.85,126.9,,
946,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,9.0,126.85,1.0,ABC1047,2025-09-04 09:47:00,2025-09-04 09:47:00.100,2025-09-04 09:47:00,09/04/25 09:47,09/04/25 09:47,2025040900466.0,INR,1.0,2025040901303.0,,126.85,126.75,,,,,,,,,,,,,,,,,,126.88517570733471,126.86754716981149,10.65338851297317,126.85,126.9,,
947,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,9.0,126.85,1.0,ABC1048,2025-09-04 09:47:00,2025-09-04 09:47:00.100,2025-09-04 09:47:00,09/04/25 09:47,09/04/25 09:47,2025040900466.0,INR,1.0,2025040901304.0,,126.85,126.75,,,,,,,,,,,,,,,,,,126.88511874775105,126.8672222222224,10.648904228057525,126.85,126.9,,
948,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,1.0,126.85,1.0,ABC1049,2025-09-04 09:47:00,2025-09-04 09:47:00.100,2025-09-04 09:47:00,09/04/25 09:47,09/04/25 09:47,2025040900466.0,INR,1.0,2025040901305.0,,126.85,126.75,,,,,,,,,,,,,,,,,,126.88511243029328,126.86690909090926,10.648406870230941,126.85,126.9,,
949,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,97.0,126.85,1.0,ABC1050,2025-09-04 09:47:00,2025-09-04 09:47:00.100,2025-09-04 09:47:00,09/04/25 09:47,09/04/25 09:47,2025040900466.0,INR,1.0,2025040901306.0,,126.85,126.75,,,,,,,,,,,,,,,,,,126.88451025459693,126.86660714285732,10.600998839577374,126.85,126.9,,
950,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,97.0,126.85,1.0,ABC1051,2025-09-04 09:47:00,2025-09-04 09:47:00.100,2025-09-04 09:47:00,09/04/25 09:47,09/04/25 09:47,2025040900466.0,INR,1.0,2025040901307.0,,126.85,126.75,,,,,,,,,,,,,,,,,,126.88392838519037,126.86631578947386,10.555189053084584,126.85,126.9,,
951,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,768.0,126.85,1.0,ABC1052,2025-09-04 09:47:00,2025-09-04 09:47:00.100,2025-09-04 09:47:00,09/04/25 09:47,09/04/25 09:47,2025040900466.0,INR,1.0,2025040901308.0,,126.85,126.75,,,,,,,,,,,,,,,,,,126.87993252568629,126.8660344827588,10.240589122317,126.85,126.9,,
969,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,566.0,126.85,1.0,ABC1070,2025-09-04 09:47:00,2025-09-04 09:47:00.100,2025-09-04 09:47:00,09/04/25 09:47,09/04/25 09:47,2025040900466.0,INR,1.0,2025040901326.0,,126.85,126.75,,,,,,,,,,,,,,,,,,126.8775419782701,126.86576271186459,10.052368313688318,126.85,126.9,,
970,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,22.0,126.81,1.0,ABC1071,2025-09-04 09:47:00,2025-09-04 09:47:00.100,2025-09-04 09:47:00,09/04/25 09:47,09/04/25 09:47,2025040900466.0,INR,1.0,2025040901327.0,,126.81,126.75,,,,,,,,,,,,,,,,,,126.877332958222,126.86483333333352,10.035910690519218,126.81,126.9,,
971,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,1.0,126.81,1.0,ABC1072,2025-09-04 09:47:00,2025-09-04 09:47:00.100,2025-09-04 09:47:00,09/04/25 09:47,09/04/25 09:47,2025040900466.0,INR,1.0,2025040901328.0,,126.81,126.75,,,,,,,,,,,,,,,,,,126.87732348804504,126.8639344262297,10.0351650353842,126.81,126.9,,
972,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,281.0,126.81,1.0,ABC1073,2025-09-04 09:47:00,2025-09-04 09:47:00.100,2025-09-04 09:47:00,09/04/25 09:47,09/04/25 09:47,2025040900466.0,INR,1.0,2025040901329.0,,126.81,126.75,,,,,,,,,,,,,,,,,,126.87476390204306,126.86306451612923,9.83362634190863,126.81,126.9,,
973,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,174.0,126.84,1.0,ABC1074,2025-09-04 09:47:00,2025-09-04 09:47:00.100,2025-09-04 09:47:00,09/04/25 09:47,09/04/25 09:47,2025040900466.0,INR,1.0,2025040901330.0,,126.84,126.75,,,,,,,,,,,,,,,,,,126.87396430931926,126.8626984126986,9.770665714916662,126.81,126.9,,
